time,y,x,band,spatial_ref,Corn2_prepped_inputs_mod21a1d_catd
2022-09-08,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-08,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-08,4218331.140033628,628345.0192440221,1.0,0.0,12.439978027343784
2022-09-08,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-09,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-09,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-09,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-09,4218331.140033628,628345.0192440221,1.0,0.0,3.6499816894531705
2022-09-10,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-10,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-10,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-09-10,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-11,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-11,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-11,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-09-11,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-12,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-12,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-12,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-12,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-09-13,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-13,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-13,4218331.140033628,628345.0192440221,1.0,0.0,8.610002441406266
2022-09-13,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-14,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-14,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-14,4218331.140033628,628345.0192440221,1.0,0.0,10.080003662109391
2022-09-14,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-15,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-15,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-15,4218331.140033628,628345.0192440221,1.0,0.0,10.520002441406291
2022-09-15,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-16,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-16,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-09-16,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-16,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-17,4218519.856725971,628989.7026648734,1.0,0.0,17.58000122070314
2022-09-17,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-17,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-17,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-09-18,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-09-18,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-18,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-18,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-19,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-19,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-19,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-09-19,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-20,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-20,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-20,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-20,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-09-21,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-21,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-09-21,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-21,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-22,4218331.140033628,628345.0192440221,1.0,0.0,9.04000366210937
2022-09-22,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-22,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-22,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-23,4218331.140033628,628345.0192440221,1.0,0.0,7.39999511718753
2022-09-23,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-23,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-23,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-24,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-24,4218331.140033628,628345.0192440221,1.0,0.0,14.739985351562495
2022-09-24,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-24,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-25,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-25,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-25,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-25,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-09-26,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-26,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-26,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-26,4218331.140033628,628345.0192440221,1.0,0.0,14.20998291015627
2022-09-27,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-27,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-27,4218331.140033628,628345.0192440221,1.0,0.0,17.020007324218795
2022-09-27,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-28,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-28,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-28,4218331.140033628,628345.0192440221,1.0,0.0,9.810000000000002
2022-09-28,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-29,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-29,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-29,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-29,4218331.140033628,628345.0192440221,1.0,0.0,12.469985351562514
2022-09-30,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-30,4218331.140033628,628345.0192440221,1.0,0.0,11.709997558593784
2022-09-30,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-30,4218519.856725971,628989.7026648734,1.0,0.0,NA
